18639:77407,17,24521,117842,6757,76373,23958,120662,71370,65405
18648:440,85239,90000,67652,84076,262,7904,31054,67355,202
18657:32591,32202,17,8,224,101,24850,73512,13060,20103
18663:29062,59432,52885,116683,7015,101558,89342,104230,18367,53571
18666:104212,33278,17,361,302,40,698,564,26504,654
18686:2614,11626,23635,60209,45156,103857,82229,108134,61791,9566
18690:32960,8066,38856,23181,5975,1073,8,2390,4889,1397
18697:69349,13897,17567,68247,21087,9101,11199,61338,5545,3672
18698:17,8075,1131,908,23088,102047,81925,57994,81704,1077
18707:17,669,866,302,76,224,654,58,81,616
18709:121945,95041,16208,68259,107810,93127,5027,88358,17,81
18711:17,669,866,302,76,224,654,58,81,616
18712:38152,15854,75801,59616,2523,17990,68735,40093,32239,94811
18713:17,669,866,302,76,224,654,58,81,616
18766:654,84,29,58,616,76,650,866,8,354
18810:29,17,302,84,8,76,650,101,1102,518
18815:32285,46381,5734,43635,4809,2139,55129,76,17,81843
18823:69049,13449,294,72527,119658,43406,110014,54875,104693,93839
18827:113319,83559,63960,23800,61242,1787,104851,116218,12376,31223
18836:1866,101950,4481,17,58,73115,60505,97454,2020,44816
18845:99733,2361,94464,4847,117770,78313,17,616,787,302
18852:119072,12270,120500,112547,114499,26312,7021,866,3672,13889
18885:30422,18140,102340,21490,24784,38464,92534,116930,85478,61076
18887:23490,709,85991,17,901,378,358,236,398,299
18901:289,77914,89295,118694,654,58,616,29,84,8
18944:88818,31659,17326,98498,120400,10118,92508,302,654,2369
18965:23593,61320,33912,82547,2068,5328,508,102000,105647,50496
18999:6759,616,518,2302,70,226,947,40,1499,931
19001:1940,21407,97009,79260,109637,18493,78346,6908,302,654
19006:17,669,866,302,76,224,654,58,81,616
19010:17,80792,654,58,616,84,8,76,1102,354
19019:901,83425,58493,17,302,3232,51576,86447,3761,654
19022:17,102441,780,75474,31771,121755,89302,35088,8482,53208
19025:17,669,866,302,76,224,654,58,81,616
19030:17,669,866,302,76,224,654,58,81,616
19032:59438,28000,52421,115707,17556,99279,119493,17,15436,7372
19043:17,669,866,302,76,224,654,58,81,616
19046:9383,53924,74069,17,518,1126,12117,654,616,1109
19048:85646,83078,1404,98253,114965,37568,26222,67549,57450,105733
19049:774,1524,970,3506,88634,42776,86638,81014,17,4487
19050:17,669,866,302,76,224,654,58,81,616
19051:654,19615,3476,210,11720,28297,17,126,34523,99846
19062:88619,36134,12179,121840,94143,26799,42003,80253,73070,105336
19065:70612,84296,38549,34309,117094,95165,104871,66418,62593,71234
19069:10660,24145,36726,5771,34122,354,17,947,5287,899
19070:17,669,866,302,76,224,654,58,81,616
19094:74596,82936,62330,44795,44540,16564,72069,46136,28284,55953
19095:40771,31646,24915,20060,88639,9751,77840,42858,21520,63042
19096:2139,1039,112047,109987,106298,40017,25696,99140,73804,14728
19097:83790,14237,4995,76,20891,21332,40981,45269,79845,68088
19102:58,118818,24404,61508,97857,98766,654,71980,70515,70290
19129:17,669,866,302,76,224,654,58,81,616
19130:34752,17,70595,98862,81000,104574,62216,45870,302,616
19144:13232,63364,108624,69140,73169,17,236,76,899,119
19148:8322,24933,16965,13077,36432,11072,50871,30815,51232,31597
19156:2567,87246,90695,83408,398,13216,5598,7703,4600,2292
19163:52721,85288,33796,1527,5427,30512,72188,108899,58664,3107
19165:62930,116151,616,17,1949,393,45848,16692,54523,45268
19174:62,6040,14785,35750,13557,26587,11715,48703,17,302
19176:47551,4481,28980,114838,54831,24835,1446,7188,54735,2071
19178:54807,3850,885,31315,26793,32623,89008,75363,74038,43339
19184:17,669,866,302,76,224,654,58,81,616
19185:38470,23139,122452,111577,1830,16208,3536,1682,3715,15553
19198:659,109146,103942,168,85271,64521,68254,60854,719,11889
19199:4755,77741,8643,78369,92829,61569,59866,70357,91827,21287
19240:9255,16979,75072,66148,53576,105890,64993,36889,86716,112272
19241:44736,52791,87270,302,1744,1703,395,1419,16508,79513
19243:107541,31845,7856,7791,188,48474,302,654,42264,564
19244:11188,8178,4600,398,5598,7703,1002,2292,5375,4320
19246:114244,302,654,58,84,8,616,29,1102,226
19259:45658,108416,76009,78321,15816,23200,44253,18143,947,1566
19262:661,12272,13366,11834,45163,12812,463,719,168,2703
19265:1475,57857,108118,3549,32194,16118,15301,16230,64378,74072
19276:79289,17,15,322,1549,302,4174,17883,429,678
19277:23327,101898,82346,3196,157,116440,17,197,82158,64013
19304:17,669,866,302,76,224,654,58,81,616
19307:5097,2139,41714,113310,99889,30304,6220,91058,37888,74001
19308:302,84,654,58,616,354,29,8,650,138
19309:17,1187,2162,875,84,302,654,947,70,354
19320:17,52609,80248,1352,11696,21090,77740,62576,4011,42688
19328:8322,24933,16965,13077,36432,11072,50871,30815,51232,31597
19343:17,669,866,302,76,224,654,58,81,616
19354:32837,25000,116949,10684,26993,11101,17,76,40,1965
19355:20415,62533,3159,76,2139,654,168,1970,616,58
19356:63060,30606,59903,4731,377,111200,378,17,347,1119
19357:107060,56511,61991,97977,84430,2405,16387,31295,40644,16424
19400:302,654,58,84,8,29,76,650,1102,354
19405:10333,54903,12009,6467,39302,669,1592,924,301,12586
19410:40463,71470,86550,78881,97649,24363,115958,55375,51138,51350
19422:37677,90195,17,564,398,70,698,3180,654,226
19433:656,535,75510,27664,17,29408,11447,23291,46145,46333
19434:24854,106905,112653,76,1651,66597,105128,119235,698,81
19443:17,669,866,302,76,224,654,58,81,616
19444:8894,100812,119223,35319,44382,33270,101185,78243,51824,95996
19446:88161,21192,97982,81889,17,8,616,302,58,564
19447:84514,44025,17,47636,68660,80261,118249,74149,30,26492
19448:91773,4093,48886,31124,14585,9415,9626,69474,29280,118549
19452:93123,56473,7943,119785,87379,90574,100593,42308,40926,17
19462:68910,17,245,302,2030,654,84,616,8,301
19463:17,669,866,302,76,224,654,58,81,616
19467:302,654,84,58,866,29,616,354,1102,76
19468:63692,654,58,2265,1913,616,29,84,98113,47829
19475:2869,873,57567,21353,78988,80363,97579,2614,99194,46436
19476:81306,79106,85056,119694,5975,11538,93169,1344,13443,59321
19482:4174,123121,102193,51303,97138,33551,110232,47713,105938,60260
19498:17,669,866,302,76,224,654,58,81,616
19503:17,669,866,302,76,224,654,58,81,616
19517:85101,57518,2423,302,82277,30629,107658,14579,102459,66986
19528:40537,14251,83539,44177,13767,43407,7475,81,113378,99304
19541:84171,76255,109205,2006,73623,61798,61449,37269,533,16504
19544:21486,29,826,1405,20915,902,425,12495,364,327
19549:20057,108159,17,302,616,51249,24292,31481,15194,55527
19554:60603,120384,17,302,19281,654,58,518,1102,76
19582:17,669,866,302,76,224,654,58,81,616
19583:4239,17510,1592,924,16629,2547,32604,18414,1193,168
19626:85646,83078,1404,98253,114965,37568,26222,67549,57450,105733
19646:118600,25718,11803,3231,616,65,21,710,1353,44488
19680:17,669,866,302,76,224,654,58,81,616
19682:119442,65657,77958,17,55493,616,654,4755,58,302
19692:33232,24823,5761,94049,104274,65949,45267,36796,1606,17
19705:73512,17,224,13060,101,38824,38403,20103,418,3884
19707:7489,81,81253,38909,29233,69749,107520,55934,39327,46639
19757:116253,115668,115787,87860,68883,115197,41034,76,99332,92017
19759:14081,24094,38269,36979,16939,94658,82895,5738,110787,64696
19763:19065,27250,122061,98,350,24848,4461,83147,56694,1636
19764:1930,120966,17,12372,36016,302,58,616,289,84
19768:3526,8,1119,4275,262,1352,2955,431,605,1359
19774:13086,57518,2423,82277,107658,30629,14579,102459,66986,72429
19781:17,302,654,84,51249,24292,31481,15194,55527,103198
19788:25946,43519,81657,95438,16044,102563,285,5975,3522,36815
19814:17,669,866,302,76,224,654,58,81,616
19832:32060,77989,790,21813,58900,7927,99521,120178,44435,108762
19847:354,4032,17,118486,92189,110087,302,4205,117017,103488
19852:17,669,866,302,76,224,654,58,81,616
19881:98550,13597,6142,34244,4364,2140,4107,34971,95947,48607
19882:101110,104599,13774,706,18216,32214,52693,67122,37506,68083
19887:17,669,866,302,76,224,654,58,81,616
19893:654,17164,13287,56031,5921,85724,29073,100531,14756,17
19950:36091,7367,3039,101,12750,8,84,518,23827,90844
19965:1287,72274,72484,30026,119957,6874,13681,20561,103,59343
19983:17,669,866,302,76,224,654,58,81,616
19985:101830,17,104426,42377,36216,60467,38372,83630,302,39828
19996:302,654,84,58,866,29,616,354,1102,76
20059:970,25003,378,899,17,932,29891,654,12440,85488
20067:41171,110585,4364,1119,18025,14748,14439,352,3704,64438
20073:99609,40786,10591,114955,112889,101945,2139,17,226,361
20074:33130,72538,21438,37348,46234,83010,63947,3270,81993,29387
20075:25440,3250,4021,9426,16397,9572,11839,1152,780,2163
20094:92323,24835,52156,378,2071,48265,29839,23021,74276,87776
20095:108069,10171,83394,41126,87804,25553,48793,91826,79065,49871
20115:17,669,866,302,76,224,654,58,81,616
20116:17,669,866,302,76,224,654,58,81,616
20120:23116,28915,568,2168,42584,17,58,616,1874,3549
20125:17,669,866,302,76,224,654,58,81,616
20160:38304,77312,31781,72165,118396,59002,31420,25568,31426,63990
20161:1967,109705,122983,123043,90040,17,866,302,361,654
20166:89220,63711,78862,112072,67501,48507,72346,34495,17,302
20183:17516,46006,1592,2547,2021,15777,99035,101181,119864,21553
20206:866,2008,100001,35260,35277,32833,86163,24479,76,2153
20208:17,669,866,302,76,224,654,58,81,616
20220:285,65286,119382,89022,115173,61334,45620,50424,654,8105
20233:17,669,866,302,76,224,654,58,81,616
20234:17,1102,29,58,616,8,70,650,866,301
20257:48933,18966,31378,25337,31246,15639,24762,40619,12981,80611
20268:17,669,866,302,76,224,654,58,81,616
20294:17,104953,1402,1091,119,7741,7361,302,654,84
20299:84,4174,510,654,3347,1920,2537,542,9077,690
20304:17,669,866,302,76,224,654,58,81,616
20305:43597,60495,48088,84255,40495,61911,63237,19166,121070,60412
20316:69114,302,654,616,84,224,861,76,29,568
20319:17,669,866,302,76,224,654,58,81,616
20322:107413,378,6503,84,13320,46073,2266,5287,2108,5017
20327:17,669,866,302,76,224,654,58,81,616
20333:1887,81694,108557,92031,84507,64573,108153,48163,117155,4436
20334:17,57518,2423,82277,107658,30629,14579,102459,66986,72429
20360:89209,17620,29858,75826,85796,120288,17,8506,24961,58
20378:79627,77741,76276,77848,109706,15113,654,85068,56349,82252
20379:85950,9954,64062,8167,12332,21567,45538,82727,13102,58368
20380:17,2162,302,654,1102,8,354,70,6450,947
20381:17,669,866,302,76,224,654,58,81,616
20394:28605,54099,110318,11241,9915,41101,28760,104201,104025,94914
20395:7273,60090,25237,70740,36475,46005,119069,27246,92261,101336
20409:17,669,866,302,76,224,654,58,81,616
20420:17,669,866,302,76,224,654,58,81,616
20438:30669,7082,40800,32568,28323,8563,4943,76265,7212,26165
20439:17,669,866,302,76,224,654,58,81,616
20440:10692,4146,4110,46844,10302,59009,9314,1651,2528,6901
20441:17,302,654,224,616,36541,58,6503,1957,76
20443:31598,116173,98885,40003,54017,79712,104626,327,25026,112273
20456:42918,46869,17,302,58,45046,91872,104165,96143,80938
20463:73127,55386,16372,8783,302,6901,4146,25027,93868,1651
20465:107493,106976,97475,354,6052,27817,2761,14782,17,225
20466:75442,69088,65526,100314,104657,32882,102341,100503,102839,36829
20473:39517,67453,106338,79395,118964,86420,533,76619,19133,76253
20497:1091,22108,79575,6495,175,17501,48531,36020,58651,825
20498:94436,95908,87505,104446,8731,17,8,74104,75689,76035
20507:47188,1397,11749,39127,121289,108376,44650,52634,58985,40335
20512:84156,58047,11662,89908,23640,29366,21344,21406,44131,13817
20520:82700,82241,1131,2946,6774,47372,3808,1600,38804,5545
20544:17,669,866,302,76,224,654,58,81,616
20545:37653,70803,33084,118213,4292,4257,76,17,16947,43339
20546:17,302,6071,84,650,29,30086,518,1102,354
20547:12090,36541,17,15207,65648,87249,59746,32827,62561,4610
20549:28684,16275,122882,66731,98902,96253,64836,17,99851,10861
20550:26363,116626,11080,48660,10905,17,4364,899,13301,6583
20553:17,302,361,58,29,616,76,84,354,650
20555:302,268,1693,4542,13876,8,1348,58,194,73
20556:104433,49574,8322,30815,55387,31597,51232,13077,6856,24933
20572:54188,98223,17,76,70,8809,66075,69122,29035,226
20582:11741,103088,35950,54036,53105,88168,54993,79964,102850,15819
20607:17,28746,49404,616,58,29,84,650,47737,518
20624:1614,1476,17,302,29,1023,616,8,508,866
20628:17,46528,89934,7786,79915,302,1102,654,8,29
20655:28819,106503,54391,35794,60381,108471,9714,2031,51621,26825
20684:108044,110579,70164,26125,3423,61373,986,77199,46319,72681
20685:54267,542,616,90376,49073,38337,60176,45632,41266,4607
20697:57257,28739,20055,104906,70284,105893,109545,91892,719,76
20720:17,669,866,302,76,224,654,58,81,616
20721:302,654,84,58,866,29,616,354,1102,76
20735:76272,12495,34571,109216,1405,899,14617,97,8213,7292
20736:117063,13695,30598,37164,16745,35426,1827,2696,2714,2403
20752:56113,64628,12791,51035,82549,669,12699,13504,12115,2593
20756:13171,119933,66640,28950,986,76,1501,226,17,14501
20761:1218,28544,40886,9401,18757,28170,30013,11146,4647,88772
20766:115771,81059,17,226,3739,3819,4021,932,30662,55772
20790:17,669,866,302,76,224,654,58,81,616
20807:71033,378,17,224,1119,2265,1913,1592,2139,518
20809:36466,17014,22711,37398,40181,90005,122136,122659,70284,2406
20810:17,669,866,302,76,224,654,58,81,616
20812:33552,53840,62609,121447,100404,58552,68482,9520,441,3506
20846:17,669,866,302,76,224,654,58,81,616
20857:62839,6531,38537,17,2983,6960,5195,29732,32347,14906
20858:100616,70949,60114,53162,105234,34146,33696,49770,4889,533
20872:7000,28649,20879,114996,101241,65831,24988,52210,74021,99412
20892:121984,122594,90788,5790,17,63690,50938,103893,7758,53645
20906:71589,26849,43021,6503,13889,8660,247,74954,17185,52460
20908:56552,10585,97145,120997,8349,1913,2848,45726,511,6387
20911:27048,56379,103885,76163,109458,56614,52020,37425,25846,81972
20912:17,669,866,302,76,224,654,58,81,616
20918:118275,31530,95229,78619,17,302,654,616,58,29
20926:115873,17,616,302,654,84,58,24015,91257,39698
20932:17,669,866,302,76,224,654,58,81,616
20950:46874,855,209,17,302,58,61,4414,179,1578
20954:17,669,866,302,76,224,654,58,81,616
20973:36299,97758,49673,52846,60465,19984,99020,35533,112418,88282
20985:52993,43400,78986,35236,108955,37143,96993,88699,102387,20836
20990:70,17,76,81,302,23114,94821,654,616,36186
21028:11385,81129,7624,302,654,84,616,8,76,22
21029:111634,39390,9613,22966,54625,29064,2275,4339,17976,9127
21030:16969,76,18452,986,564,17,29848,40,17894,33230
21032:8190,21416,72921,61521,28027,12865,71795,12152,43895,840
21033:1344,37001,4544,17,53787,83861,19602,25607,103834,92298
21037:68254,60854,59649,94462,91764,111169,14184,64959,54628,107557
21080:41208,115493,62958,17,224,182,244,8447,21205,22934
21082:90568,53341,104130,106568,100523,32351,68717,4914,14531,10503
21084:32746,83010,4274,6783,20959,37348,42814,63947,3270,37
21120:41208,115493,62958,17,6400,302,1709,27543,61758,7869
21139:36386,95891,533,66741,27443,14291,7926,10981,603,5975
21140:302,654,120858,76488,58,361,84,76,616,29
21148:27457,8860,12870,32677,1050,719,262,1528,5663,463
21149:107592,9246,42359,616,17,6,302,3841,1357,1937
21151:17,302,56472,28351,7756,34853,24490,57987,82593,88156
21160:86503,82977,33477,102375,58124,31333,88435,103706,53745,66741
21164:100348,24104,63939,83803,98683,4914,14531,10503,17,7831
21196:121668,43708,17748,27551,93128,24157,650,29900,26573,63718
21207:51685,53820,4532,11997,81259,99127,60115,92658,43800,70881
21220:94923,1352,2880,69262,77403,189,10041,56440,61569,59866
21246:302,654,58,84,616,866,650,76,354,1102
21256:118147,40808,16898,75971,358,1410,4032,19274,301,19352
21259:69067,986,17,302,81,226,58,654,70,650
21266:302,30708,6747,51148,17204,38710,78460,654,76,29
21272:16206,654,616,58,1412,378,3841,52075,5548,3291
21288:224,17,18904,302,1245,654,61879,44258,51769,81753
21317:11535,17,95457,11196,20167,11078,22776,6018,67339,8717
21318:84364,36589,51454,42113,6311,1109,176,409,6165,97071
21354:17,669,866,302,76,224,654,58,81,616
21384:61213,30954,52789,19290,95387,236,44069,61273,48275,112772
21401:76840,18772,47908,77795,9289,11679,105709,4755,1352,4498
21423:17,669,866,302,76,224,654,58,81,616
21447:62353,533,6872,53686,13269,104930,89155,119356,15292,22
21448:79687,111840,302,182,1245,58,654,76,866,616
21469:7171,120907,89602,108918,30476,93579,21555,17,35144,100434
21476:17,669,866,302,76,224,654,58,81,616
21505:8709,114960,119055,81,217,262,17,70,7516,138
21514:12545,18593,14946,226,68220,99869,45988,69053,108111,39215
21518:4173,5028,14500,564,57379,14896,1102,736,596,923
21531:17,669,866,302,76,224,654,58,81,616
21542:1803,17786,84089,32973,7629,25619,36044,11760,105731,2318
21543:109537,45891,78494,70997,59104,56411,49966,3196,840,197
21551:28196,100977,13050,48623,115346,100761,15668,55925,88851,40736
21570:17,669,866,302,76,224,654,58,81,616
21585:96036,48605,121316,82786,61729,90967,49828,108178,21454,86633
21599:99609,5968,25638,77319,59594,29853,106275,39870,54643,103285
21604:1913,6387,5443,19623,57159,82361,35247,24420,11731,15555
21608:116,749,98557,110744,108218,17,302,52562,72266,122007
21617:17,29,650,84,8,12802,123175,6780,77686,46487
21631:17,669,866,302,76,224,654,58,81,616
21633:107142,12752,17017,49166,118387,64572,69525,22483,100056,36878
21637:17,669,866,302,76,224,654,58,81,616
21670:28415,87904,17,378,1119,94,224,301,669,226
21689:47647,1353,34531,67001,45659,11753,18388,45,31452,2061
21712:39874,19264,46389,56704,86229,86328,39703,25494,59061,24258
21713:302,654,58739,92983,61092,50094,51625,106823,21646,15491
21714:48138,4755,6503,225,51427,26360,2917,10130,15333,119197
21722:122185,1348,422,302,654,650,58,361,616,4137
21723:81274,9943,78592,63547,88324,17,15720,302,654,58
21732:8642,88594,33919,61920,82073,15525,8,8613,10684,16406
21737:840,33013,81940,45654,81,2703,2848,6768,17,698
21745:17,669,866,302,76,224,654,58,81,616
21763:17,58,72869,8127,23058,113836,104378,29,76,650
21774:17,669,866,302,76,224,654,58,81,616
21787:33465,21124,27835,18910,4173,17,302,654,616,58
21794:2139,94875,1295,15423,17,302,1693,749,1357,238
21796:28653,11155,1880,39407,17182,46257,80990,22207,525,1858
21834:30501,61897,54586,74618,48166,19128,45761,31040,67572,121830
21838:49263,103967,39286,85687,99895,168,5480,76,719,984
21853:69320,114455,3372,26567,19871,98291,57722,57773,37401,109563
21868:17,302,654,84,70,58,354,616,1462,29
21869:28777,110579,70164,4198,73123,27997,117869,28139,120434,98283
21908:23983,3689,112147,68120,120507,302,654,58,361,616
21912:2579,2982,17,81,49332,90902,91023,70,302,226
21931:29,1761,17424,1202,9745,28140,1405,1119,2030,113497
21932:17,669,866,302,76,224,654,58,81,616
21933:1730,55944,42756,42640,35582,48165,121079,17239,58808,48488
21934:17,669,866,302,76,224,654,58,81,616
21941:2142,33882,1524,39395,17,245,15642,70923,774,1827
21943:463,68432,105729,107822,10024,64995,53149,54976,99548,83879
21944:65860,89938,66500,90387,100799,322,14330,96009,15,102407
21945:17,669,866,302,76,224,654,58,81,616
21947:37941,35127,24861,55954,98789,35982,69952,302,654,12373
21960:17,669,866,302,76,224,654,58,81,616
21967:28433,24835,2071,48265,29839,23021,74276,87776,4170,110934
21968:86936,36079,17,1614,654,302,6149,27982,76,354
21979:23764,3422,47604,103608,109905,116553,78329,86563,107846,236
21993:20482,3196,13049,24642,1208,47456,10541,840,6566,8069
21996:17,669,866,302,76,224,654,58,81,616
22003:89022,115173,61334,45620,50424,17,48,302,4602,91955
22012:29069,88326,83153,6563,97670,94937,76619,19133,76253,3907
22016:302,654,84,58,866,29,616,354,1102,76
22017:68259,107810,93127,5027,88358,1730,10254,10039,81,2139
22029:41208,115493,62958,588,33613,33217,40997,24688,84004,37389
22030:17,669,866,302,76,224,654,58,81,616
22036:45499,11234,14985,50615,1772,2631,17,9313,5956,18293
22037:17,669,866,302,76,224,654,58,81,616
22060:1405,110328,115406,3704,1126,55736,2073,28591,29245,22008
22080:18200,77739,65515,103602,82896,21200,107197,25477,1964,56489
22085:899,1187,17,1119,6450,84,302,4420,2935,947
22102:17,669,866,302,76,224,654,58,81,616
22109:17169,116479,44787,33052,32309,102081,61317,1348,43832,80665
22111:78218,23014,83564,97807,31014,26207,24902,17,500,6791
22116:81,15201,2208,51644,5217,55098,30659,56220,110391,41731
22124:21722,66583,10234,81,14999,2379,780,70,245,19275
22128:17112,78340,57502,48220,29590,63636,719,168,20993,2318
22158:15293,116100,48582,78896,17,5611,122660,56773,94072,24474
22164:73007,51334,34143,17,53550,91164,93755,122489,302,654
22165:17,302,30998,46513,70274,116117,89921,68855,121749,830
22173:70335,74713,1435,11482,52866,40770,76705,8848,6434,12990
22176:42511,120632,46095,17587,52891,25419,4444,35996,441,827
22184:17,71170,115641,63211,77084,12060,115890,654,58,29
22198:36877,16864,48409,74580,51649,107289,97103,95858,96188,115855
22201:76,698,66205,564,64936,74363,56037,71460,58274,48314
22213:6287,85828,49290,120669,77936,116801,23721,32731,68995,122003
22222:77668,122251,378,97253,774,1827,8536,32558,2696,2403
22226:50970,92916,93552,57427,63032,61236,18691,19166,11235,931
22236:17,14617,30224,17681,44285,24990,44671,47773,8777,2371
22245:37647,28632,23595,21150,82402,47346,17498,22059,2439,3481
22246:17625,66729,18207,6187,81082,7458,7356,30467,53253,13754
22251:77199,46319,72681,16653,58401,81,3682,3137,4425,8511
22262:82719,113060,94241,4949,81351,98402,10765,29317,6503,17
22263:21559,32276,654,58,616,29,76,84,8,109367
22280:80965,11147,50498,58,616,654,199,1549,29,3234
22286:34849,1389,8579,17,654,353,289,650,354,1196
22299:4339,70740,25237,38234,13652,82875,7273,60090,46005,119069
22304:41711,26814,118254,441,14224,71539,70193,24536,33615,34493
22324:17,669,866,302,76,224,654,58,81,616
22326:23913,29819,39547,110684,100579,107205,113412,59127,116035,2547
22337:110478,168,564,57062,86517,76,26801,6545,719,66348
22346:302,654,84,58,866,29,616,354,1102,76
22354:76967,62,57911,25552,61,6484,358,2414,947,103
22363:85046,10106,14470,16406,11101,61920,76,670,8496,63543
22366:361,17,302,654,76,354,29,84,58,70
22372:109216,64332,98596,96808,37103,84159,82579,53475,13944,85635
22373:16024,361,71816,254,2139,866,1649,1728,8818,546
22382:42896,71018,98297,73519,111374,42682,17,2588,114,17717
22388:17,669,866,302,76,224,654,58,81,616
22392:17,669,866,302,76,224,654,58,81,616
22399:14508,10503,8454,578,42802,4755,378,18627,500,1730
22400:121638,35516,81,731,9790,616,262,1937,5860,5767
22401:17,669,866,302,76,224,654,58,81,616
22418:44020,226,4131,70,3407,986,39703,65021,1462,13178
22426:67529,6411,108595,25253,39569,59344,27929,57792,13550,669
22427:118575,102438,77882,71022,70201,82869,122981,119003,63492,654
22430:650,106209,79687,111840,17,34769,103925,17728,67789,302
22431:20367,45546,93979,106116,654,29,238,285,119,363
22436:74023,2124,97608,40299,10937,49059,42375,17,866,361
22459:75710,9099,113503,3642,120759,23266,111420,61524,20398,79746
22464:38356,61298,1196,1245,2683,72331,54483,17,302,654
22465:17,23818,3423,40795,217,58,226,5295,262,80371
22469:82222,43509,12118,168,119391,26736,719,671,37106,73767
22476:296,10394,31046,17,654,58,616,29,84,650
22477:17,654,302,4054,74430,74140,58,36995,18132,100745
22479:17,669,866,302,76,224,654,58,81,616
22483:20561,20114,8956,72791,123328,110519,112425,77808,65565,17
22492:20891,21332,40981,45269,79845,68088,115193,55413,67978,26137
22493:17,669,866,302,76,224,654,58,81,616
22497:28893,168,1732,76,16381,984,1400,9874,34867,574
22501:511,47713,105938,117327,11120,60671,109840,101543,11392,86622
22515:88807,289,205,99719,12684,3918,6091,35419,36169,1984
22521:17,669,866,302,76,224,654,58,81,616
22523:12773,111866,65198,8213,29961,236,486,34412,50601,2030
22533:17,669,866,302,76,224,654,58,81,616
22538:11846,38207,76909,62493,249,187,2131,64390,899,48
22546:17,84,518,302,616,1102,654,58,564,101
22568:62930,116151,1949,3039,393,395,908,57630,302,17
22574:47330,66150,70292,99574,60397,65797,873,40770,14820,39515
22575:17,669,866,302,76,224,654,58,81,616
22579:81,116904,226,33943,88170,3423,118892,79839,22689,17
22580:109403,51500,39549,70813,21372,51044,81,1402,1462,75000
22581:302,56163,108890,83089,3478,17,654,616,564,58
22583:17,669,866,302,76,224,654,58,81,616
22586:17,2739,302,79842,98293,107097,76,654,616,16947
22592:114398,17,1589,107022,99093,68718,95328,35250,76,616
22603:17,899,1187,2162,27487,14663,891,48,22996,43053
22624:67878,105426,4547,6315,4513,33033,1340,66333,35347,19794
22639:72328,17,96998,2621,114068,654,76,93526,74264,32491
22675:107507,36721,873,12190,500,67800,5812,40579,40426,1764
22681:20888,32824,105897,111262,669,1592,924,17,378,2021
22682:26873,15061,32948,8745,3088,6760,49589,19918,1855,46633
22685:17,49217,36515,44924,99021,302,654,14028,947,58
22691:109462,91340,50025,17,654,29,650,84,8,1102
22699:79412,88630,53312,5178,58304,16564,72069,46136,28284,55953
22703:76,95778,68020,118704,102308,23840,17,65361,698,32488
22706:32884,40504,34349,440,89392,17,654,84,7732,1102
22711:81,51715,1276,5498,3939,17396,2301,65145,22421,5109
22741:70,17,76,81,302,23114,94821,654,616,36186
22748:38523,17,787,654,97547,76,70826,58,361,43339
22755:28261,110300,27501,15598,25789,70632,104523,86560,85243,54963
22759:17,302,81,564,654,70,226,616,650,58
22794:16782,15483,67842,16165,3266,43308,81603,52268,736,3354
22799:77650,86049,26948,98913,80952,39647,103312,122531,302,654
22800:17,669,866,302,76,224,654,58,81,616
22806:30476,76329,29334,107585,55564,86239,40771,31646,20060,24915
22807:107299,33653,116454,115344,51061,12039,1007,64764,81228,54384
22808:42246,32899,2515,26193,24610,12722,24731,104336,20488,17
22823:18819,168,2888,9783,877,30736,1124,23569,4425,704
22824:34972,224,29,650,15,542,787,430,4967,3162
22825:44779,40734,1951,7869,960,26720,1245,245,49910,1471
22835:106400,59661,17,51612,99714,101619,97930,53485,27906,122837
22844:17,302,616,29,76,84,650,8,1102,542
22850:8896,102876,87713,95113,121551,35503,17,101110,1845,11082
22851:17,669,866,302,76,224,654,58,81,616
22862:17,669,866,302,76,224,654,58,81,616
22863:80636,47447,65139,56415,74518,57917,74574,225,3290,40495
22867:57757,51440,95426,4671,9435,17486,11855,12861,14839,8392
22872:302,654,84,58,866,29,616,354,1102,76
22873:518,17,1102,302,654,8,58,101,616,354
22887:100438,17,8,88161,302,616,21192,97982,81889,84
22888:2369,17,102630,58,29,616,61524,20398,79746,111094
22893:17,669,866,302,76,224,654,58,81,616
22901:17,669,866,302,76,224,654,58,81,616
22903:82177,654,17,97,81331,30787,42626,46242,32853,48631
22906:112979,30682,17106,30473,52797,25877,8836,36573,31914,72759
22936:54082,47878,104258,71376,76,48886,5276,5357,91773,9626
22949:75493,59421,3846,46554,1091,11584,1352,1460,2512,35087
22979:67246,2292,18239,93249,93147,116120,78917,109624,58336,117541
22983:12428,32600,69067,108791,17,46213,106695,94891,70587,38728
22986:17,669,866,302,76,224,654,58,81,616
23000:10175,857,12119,50012,18606,11754,17266,25030,40170,63645
23040:17,669,866,302,76,224,654,58,81,616
23044:12073,37392,17,2848,66641,4339,2021,224,2946,508
23055:17,669,866,302,76,224,654,58,81,616
23057:74332,96649,81938,122393,2917,827,1205,2510,659,49281
23073:302,654,84,58,866,29,616,354,1102,76
23099:7680,226,1884,58205,3137,4671,5767,70,20356,140
23110:103120,177,11497,69494,22655,8,98,17,219,2215
23111:17,302,564,650,654,58,616,866,361,736
23112:20089,28099,17,1825,363,1499,273,1804,8384,3793
23113:17,669,866,302,76,224,654,58,81,616
23114:55285,45473,75832,81,3423,4131,66439,17713,1884,7881
23127:24210,99163,20994,74212,107958,95406,120853,62556,100926,331
